"AR_ID","YEAR","DEBT_RATIO","DPD","M_LAST_DPD"
"00419653",2022,0.583854992478935,NA,NA
"12877938",2024,0.714262970938259,NA,NA
"57717224",2024,0.811869542084219,NA,NA
"94365572",2024,0.00465183090981158,NA,NA
"94680457",2022,1,NA,NA
"37745591",2024,0.199023009846027,NA,NA
"57318178",2023,0.828119967160819,NA,NA
"03211703",2024,0.0964292056517077,NA,NA
"74930940",2024,0.120235749780585,219,7
"07614318",2023,0.67524130944082,NA,NA
"53974281",2024,1,NA,NA
"18826333",2023,1,NA,NA
"85785043",2023,0,NA,NA
"81253676",2024,0.613656919152761,3,1
"45490099",2024,0.0297014709584963,10,9
"11908339",2022,0.117839536803731,NA,NA
"28919918",2024,0,NA,NA
"06523884",2024,0.0224512987096959,NA,NA
"07144617",2022,0.687013411056377,NA,NA
"02899078",2024,0.487959359470685,1,1
"88568518",2023,0.207909542478002,NA,NA
"26041661",2024,0.992053318614197,NA,NA
"54188373",2023,0.595340246114704,NA,NA
"04143046",2023,0.679288554909293,NA,NA
"36440195",2022,0.537046755541305,NA,NA
"73822531",2024,0.467088567346269,NA,NA
"84172519",2023,0.179002441862327,NA,NA
"34974916",2023,0.812198005036469,NA,NA
"89315980",2024,0.893438747087729,NA,NA
"14862369",2022,1,NA,NA
"61662152",2023,0.502923338143496,NA,NA
"11713808",2023,0.569219485987413,NA,NA
"64302365",2023,0.844393392945912,NA,NA
"12955979",2023,0.401672060057797,NA,NA
"76742847",2023,0.333848021569106,NA,NA
"04786424",2024,0.543950892658983,NA,NA
"85451237",2022,0.196564169315294,NA,NA
"26580251",2024,0.000203787171902746,NA,NA
"66351183",2023,0,NA,NA
"48068397",2022,0.192649179430169,NA,NA
"20541228",2023,0.266595702522323,NA,NA
"46357893",2024,0.280069635212399,19,7
"92109191",2024,0.571501945218763,1,1
"93673368",2023,NA,NA,NA
"63248867",2023,0.059143810889369,NA,NA
"70269445",2024,0.806763171098251,NA,NA
"02277851",2024,0.75756971261654,NA,NA
"60701254",2023,0.0972267497744813,NA,NA
"28925912",2023,0.237763495627419,NA,NA
"80094961",2022,0.0243545130159829,NA,NA
"23443543",2023,0.286647470148658,NA,NA
"49173292",2022,0.77262980003438,183,7
"20044025",2023,0.705793808147734,NA,NA
"65041986",2023,1,NA,NA
"36240065",2024,0.0283513364845804,6,7
"66613780",2022,0.922154411982196,NA,NA
"46109885",2022,0.029918572861581,NA,NA
"25668153",2023,0,NA,NA
"98992533",2022,0.657791388132125,NA,NA
"91926673",2022,0.0931228701460048,NA,NA
"71430599",2022,0.550429806514458,NA,NA
"52120297",2024,0,1,1
"03500678",2022,0.607360653243568,NA,NA
"09084787",2024,0.0876921726425676,NA,NA
"50183196",2024,0.0652606384483628,NA,NA
"09082094",2022,0.0557705939537219,NA,NA
"49851641",2024,0.697330859399459,51,12
"42840692",2022,0.991127043048941,NA,NA
"82259155",2024,0.686836887666063,NA,NA
"40910815",2022,0.101599526041736,NA,NA
"54270705",2022,0.172825620333954,NA,NA
"61399261",2023,0,NA,NA
"94058821",2022,0.0278500534541174,NA,NA
"91219938",2024,0.0144204421902071,NA,NA
"22018788",2023,0.216582684327418,NA,NA
"90049554",2023,0.139930782661613,NA,NA
"21128068",2023,0.201544064452171,NA,NA
"45543901",2022,0.107762732118031,NA,NA
"39536142",2022,1,NA,NA
"68240569",2022,0.414373422343807,NA,NA
"20572903",2022,0.880586549085055,NA,NA
"74099976",2022,0.275001969331205,NA,NA
"96562415",2023,0.964753212207214,NA,NA
"30258294",2023,0.00316984685821808,153,2
"83181173",2023,NA,NA,NA
"35231726",2022,0.0514329900460901,NA,NA
"15673721",2023,0.076649608432378,NA,NA
"88742460",2023,0.0233423400317682,NA,NA
"67629508",2023,0.0877232517711396,1,0
"22158271",2023,0.113012510954795,NA,NA
"53052882",2023,0.774809266254704,NA,NA
"29607856",2022,0.118867990039522,NA,NA
"62440200",2022,0.0739788866734612,NA,NA
"20830159",2024,0.258928628018552,NA,NA
"67154062",2024,0.667777869575727,NA,NA
"91475765",2023,0.993956816121284,NA,NA
"76434171",2023,0.817111402045423,NA,NA
"28348015",2022,0.0493860252227974,NA,NA
"45953246",2022,1,NA,NA
"40135445",2023,0.204720017834677,NA,NA
"74674952",2022,0.257612168081638,NA,NA
"71812823",2024,0.656453541434738,NA,NA
"06581126",2024,0.150204542406542,NA,NA
"70771692",2023,0.255523921546494,NA,NA
"94801078",2023,0.820691271966728,NA,NA
"60922002",2022,0.753513999036656,NA,NA
"51043850",2022,1,NA,NA
"74555214",2022,0.715124114968221,NA,NA
"19173922",2024,0.694461357697034,NA,NA
"87204161",2023,0.0377695915434414,3,9
"04152816",2023,0.678168952813006,NA,NA
"99110437",2024,0.978461216906801,NA,NA
"30581071",2022,0.756051026479639,NA,NA
"49631912",2022,0.290794955761401,NA,NA
"96280073",2023,0.523749818050699,NA,NA
"05046013",2024,0.286642026004915,116,6
"00197039",2022,0.150724139135548,NA,NA
"03769054",2022,0.376828737079707,NA,NA
"87189100",2022,0.270124628741712,NA,NA
"74468344",2024,0.0172694567735375,NA,NA
"20581364",2024,0.0221101131283396,5,5
"73572506",2023,0.297278880401312,25,0
"51319763",2022,0.611790551826966,NA,NA
"81401103",2024,0.0955638913041606,NA,NA
"87816022",2023,0.0572517613828943,NA,NA
"19614322",2024,0.813765418042113,NA,NA
"22455251",2022,0.128774662624989,NA,NA
"65532227",2023,0.138229749035184,NA,NA
"97507062",2024,1,NA,NA
"29458095",2023,0.158102927942521,NA,NA
"16184571",2024,0.135067337661766,NA,NA
"43958432",2022,1,NA,NA
"55429524",2024,0.173528585702802,NA,NA
"65254920",2024,0,NA,NA
"71080935",2023,0.0587166184249125,NA,NA
"67480729",2024,0,NA,NA
"15158339",2023,0.288294749333743,NA,NA
"35002569",2023,0.737584428665859,NA,NA
"28132975",2022,0.0492159369988558,NA,NA
"43141084",2024,0,NA,NA
"67361919",2024,0.0897985993314972,NA,NA
"66272538",2023,0.420303659899434,NA,NA
"11555456",2023,0.115241344893526,NA,NA
"87968071",2022,0.0994213396928624,NA,NA
"57344331",2022,0.170598015470215,NA,NA
"11977117",2024,0.79787626795434,NA,NA
"18799450",2023,0,NA,NA
"95638098",2023,0.683263026706394,NA,NA
"28813701",2024,0.597840586156719,NA,NA
"56269284",2022,0.999167005840584,6,5
"70009373",2024,0.109102331980266,NA,NA
"63764247",2024,0.706273176417185,NA,NA
"45973695",2023,0.0172191857385945,NA,NA
"64955480",2023,0.245219174282029,NA,NA
"64076858",2024,0.111411312583131,78,2
"92266007",2024,0.664949223178832,NA,NA
"27384260",2024,0.0129115556409226,NA,NA
"55291341",2024,0.511587502531059,NA,NA
"05185523",2024,0.202352769392997,1,1
"40484776",2023,NA,3,0
"77952555",2024,0.250564602028971,NA,NA
"60124065",2022,0.658339870024848,NA,NA
"98475251",2024,0.766043399253592,NA,NA
"99435109",2023,0.135327590036903,1,5
"78194178",2023,0.637441461662812,1,0
"87571371",2022,0.161566991630385,6,5
"04717731",2023,0.527552093746217,NA,NA
"71261176",2024,0.73566034574778,NA,NA
"15532779",2024,0.125926377847,NA,NA
"26650021",2023,0.180282704284949,NA,NA
"09797440",2022,0.691419210174572,NA,NA
"78756058",2022,0.841896560858529,7,2
"20213117",2023,0.0721111066502989,NA,NA
"36395710",2023,0.0798568603807464,NA,NA
"35971950",2023,0.125045723798568,NA,NA
"59305890",2022,0.731658043710308,NA,NA
"16159571",2024,0.0980258804627977,NA,NA
"04084263",2023,0.581541377231183,NA,NA
"68743865",2022,0.216141590698919,NA,NA
"30391120",2024,0.795073962894022,NA,NA
"19807014",2023,0,NA,NA
"86141050",2022,0.501823230880527,NA,NA
"60882177",2023,0.700262727214659,NA,NA
"92530910",2022,0.340810741606449,NA,NA
"83320951",2023,0.699215775837881,NA,NA
"91079552",2024,0,NA,NA
"30942755",2024,0.0476753094237678,NA,NA
"72927012",2024,0.132066638608537,NA,NA
"28528336",2024,0.0830237952864739,NA,NA
"07608978",2022,0.538421497798723,NA,NA
"85158985",2023,0.0973595263011519,NA,NA
"27974397",2024,0.210693016639088,1,3
"71415727",2024,0.304755798456137,NA,NA
"86286665",2023,0.500624591383228,NA,NA
"37247817",2023,0.120096431632691,NA,NA
"08495957",2023,0.601298769745469,NA,NA
"32861337",2024,0.481406395634262,NA,NA
"08972356",2023,0,1,0
"53288839",2022,0.0380856248267826,NA,NA
"84923722",2022,0.616418975868422,3,10
"78464839",2023,0.127703112728638,NA,NA
"22084441",2023,0.108430208112588,NA,NA
"63656079",2022,0.691203374647172,NA,NA
"99058169",2022,0.118171033257006,NA,NA
"26128027",2024,0.108720091816626,NA,NA
"62743133",2024,0.000696856648371096,NA,NA
"68596812",2023,0.71073768877932,NA,NA
"08142975",2023,0.046610906874105,NA,NA
"28402076",2023,0.0561357622812441,NA,NA
"67255091",2022,0.990329799164257,NA,NA
"38792262",2023,0.134084190938685,9,4
"50953411",2023,0.0782934817817231,NA,NA
"43802009",2022,0.471921978250837,NA,NA
"19056268",2022,0.0404877658691805,1,6
"92285422",2023,0.845510235370997,NA,NA
"35752709",2022,0.748041978656293,24,6
"77037060",2024,1,NA,NA
"45409334",2022,0.141714035885023,NA,NA
"62326977",2024,0.0745966476332856,1,9
"12352319",2024,0,NA,NA
"38442208",2022,0.260705858692167,NA,NA
"00826601",2023,0.895367306051609,NA,NA
"22172688",2022,0.108657970974175,NA,NA
"60310361",2024,0.0602235416930122,3,10
"61282338",2024,0,NA,NA
"20743466",2023,0.00402903989316658,NA,NA
"04152102",2023,0.144828348423266,NA,NA
"63303629",2024,0.077253114205385,1141,6
"35532213",2024,0.548087477916478,NA,NA
"34509605",2022,0.629937750607315,NA,NA
"87256630",2022,0.0384622973720955,NA,NA
"48535767",2023,0.0865803069446323,NA,NA
"30891475",2024,0.663065054390327,NA,NA
"51169094",2024,0.0719577233651472,2,9
"35530938",2023,0.412282022728935,NA,NA
"16462275",2022,0.966957889172054,NA,NA
"96283135",2023,0.337478334936889,NA,NA
"45213500",2023,0.100285323560512,2,0
"47971458",2023,0.0623996934602699,NA,NA
"82588709",2023,0.290328383961689,NA,NA
"27123509",2023,0.119549268847519,NA,NA
"60052511",2023,0.437854968153761,NA,NA
"62308562",2024,0,NA,NA
"63368252",2024,0.826543699569696,NA,NA
"62107942",2023,0.235579853844429,NA,NA
"04906512",2023,0.21384145505233,NA,NA
"26691698",2023,0.0397809902654851,NA,NA
"92074888",2022,0.862710098289571,NA,NA
"54669329",2022,0.124706769925338,NA,NA
"75255426",2023,0.0269230623678675,NA,NA
"23239020",2022,0.100061379160219,NA,NA
"23236160",2022,0.672719062090218,NA,NA
"34015172",2023,0.464919095970748,NA,NA
"96191399",2023,0.0257844331803526,NA,NA
"62638911",2022,1,NA,NA
"36451406",2022,0.179270750378523,NA,NA
"33801590",2024,0.803941048249026,25,8
"37277835",2022,0.217086708346152,NA,NA
"03281756",2024,0.194698700398517,NA,NA
"24912028",2024,0.844570082678184,1,1
"48106365",2024,0.731491550809999,1,6
"63029620",2022,1,110,7
"52745170",2022,0.254201665935878,NA,NA
"22313982",2022,0.28338290802869,NA,NA
"38261174",2023,0.762092270871364,NA,NA
"26379075",2024,0.215358976781294,34,9
"93482787",2022,0.0913286419739567,NA,NA
"39247363",2023,0.0526143464506165,NA,NA
"84553425",2022,0.55154103087624,NA,NA
"30590736",2024,1,NA,NA
"04630191",2022,0.716577674139032,NA,NA
"52774881",2024,0.254412557261503,NA,NA
"47485376",2022,0.989426254779552,NA,NA
"36271954",2022,0.650754132974974,NA,NA
"77716372",2024,0.720526203787635,NA,NA
"90323497",2023,0.0988946615821889,NA,NA
"49453066",2023,0.255834943769234,NA,NA
"73773292",2022,0.918734277215049,NA,NA
"52167857",2023,0.0605039136949056,NA,NA
"75372245",2022,0.996216262724848,NA,NA
"14177120",2024,0.0496477278882147,NA,NA
"73021721",2022,0.542838552046621,NA,NA
"96045432",2022,0.833149684923679,1,9
"44491847",2022,0.0524796934777488,NA,NA
"81890038",2023,0.531150274601942,2,0
"67562007",2022,0.743033054828896,NA,NA
"61430378",2022,0.094603646351724,NA,NA
"80718008",2024,0.752396601983797,NA,NA
"85130510",2024,0,NA,NA
"64356592",2023,0.0219830269729444,NA,NA
"67236878",2022,0.922723662435443,1,8
"62107942",2022,0.249913187177762,NA,NA
"75875777",2022,0.662165992861714,NA,NA
"43956969",2023,0.297214725814373,NA,NA
"52861255",2022,0.292347766908722,NA,NA
"99750443",2023,0.0283068103446885,NA,NA
"39728975",2022,0.465545978117288,NA,NA
"70150588",2022,0.65270504355523,NA,NA
"31132342",2024,0.440267638756912,NA,NA
"73823550",2023,0.153675113487711,NA,NA
"99138912",2022,0.755209157511538,NA,NA
"62443428",2024,0.0898737880281469,NA,NA
"55763362",2024,0.0844288990080304,NA,NA
"47836893",2022,0.848439585840597,NA,NA
"26600285",2024,0,NA,NA
"14244114",2022,0.181150128259157,NA,NA
"16527380",2023,0.823327027992109,NA,NA
"19348892",2023,0.0231532472415165,NA,NA
"47947243",2024,0.431904826096723,NA,NA
"94089268",2023,0.688361322101499,NA,NA
"50102293",2022,0.160176181929889,NA,NA
"47567260",2022,0.616204892925312,NA,NA
"67453853",2023,0.720983301796296,NA,NA
"72537745",2022,0.495743376960376,NA,NA
"29410615",2023,0.441679393536346,NA,NA
"22279509",2024,0.0365548175510156,NA,NA
"56269284",2024,0.920500339173917,29,8
"83324449",2024,0.0831271412499357,NA,NA
"42971611",2024,0.170960500991049,NA,NA
"37321570",2024,0.0766422425333324,NA,NA
"44552198",2023,0.2171629412947,NA,NA
"19166752",2023,0.015997945926388,NA,NA
"67778324",2022,0.906465811015478,NA,NA
"76637770",2022,0.269707509548573,NA,NA
"72060862",2024,0.131247243450664,NA,NA
"36008768",2024,0.30807238350993,NA,NA
"47560014",2024,0.271587433167123,NA,NA
"25558893",2023,0.780473760546728,NA,NA
"99453651",2024,0.486340807816275,571,5
"20096341",2022,0.528238848927432,NA,NA
"95744211",2024,0.198420273048787,1,1
"36551418",2022,0.130574773867298,NA,NA
"49152250",2023,0.0815315657743164,NA,NA
"95633235",2023,0.27576715454301,27,7
"78403923",2022,0.270424988492896,1,6
"06537094",2024,0.0761580388121528,267,9
"95514028",2022,0.55369796514682,NA,NA
"53720950",2024,0.0945573542870514,NA,NA
"47559824",2024,0.574223729055217,NA,NA
"43914868",2022,0.857506117542342,NA,NA
"64511777",2024,0.680762050752248,1,4
"47179698",2024,0.439126042017446,NA,NA
"61309916",2023,0.00349556081291002,NA,NA
"34107897",2023,0.679858172663286,NA,NA
"49221739",2024,0.0471567157473332,NA,NA
"16553451",2023,0.372740610767526,NA,NA
"50964371",2023,0.892598397398264,NA,NA
"22535121",2023,0.00837763771284758,NA,NA
"44845048",2022,0.745613243324083,NA,NA
"60717218",2023,0.0606892628597176,NA,NA
"26068011",2023,0.152863827664546,NA,NA
"33310389",2022,0.779854334988103,NA,NA
"66023832",2022,0.116656594638459,NA,NA
"74350045",2024,0.160361772429136,NA,NA
"10260076",2023,0.228795585933414,NA,NA
"93430135",2022,0.162263357850383,14,5
"46672602",2024,0.964052652093485,NA,NA
"70988869",2024,0.392760342880013,NA,NA
"95099714",2023,0.335404565917276,NA,NA
"63081973",2023,1,NA,NA
"37595250",2022,0.212013135006332,NA,NA
"52108169",2024,0.260999359757051,79,4
"62293839",2023,1,NA,NA
"86334908",2024,0.662759501936969,NA,NA
"28894265",2022,0.587409119604376,NA,NA
"42927330",2022,0.214158309298796,NA,NA
"10395835",2022,0.120792413556782,NA,NA
"84984724",2022,0.463105952767288,NA,NA
"86822922",2022,0.18017280386809,NA,NA
"60483021",2023,0.861493317252273,NA,NA
"13800491",2023,0.0586630723060341,1,5
"20612268",2024,0.184762272181874,1,6
"99429558",2023,0.0597874779439112,NA,NA
"03066632",2023,0.918395613437017,NA,NA
"22065722",2022,0.877293035041177,NA,NA
"80957936",2024,0.30418239292679,1,1
"49096136",2022,0.275359919661435,NA,NA
"93424364",2022,0.204255316896877,NA,NA
"14150825",2022,0.529140999441361,NA,NA
"25805882",2023,0.630859986765395,NA,NA
"25208486",2024,0,NA,NA
"43849873",2023,NA,NA,NA
"65671302",2022,0.617702646996693,NA,NA
"42656579",2023,0.843555483757339,NA,NA
"31085877",2024,0,1,6
"60188239",2023,0.586066705064491,NA,NA
"41680742",2022,0.195187835000336,NA,NA
"81011534",2023,0.0890876395796865,NA,NA
"10099418",2024,0.0553546714342989,NA,NA
"97551746",2024,0.898401122058352,NA,NA
"51046345",2024,0.0173977795313331,21,1
"35552000",2023,0.28158192282619,NA,NA
"81889367",2023,0.871587368311315,NA,NA
"14753908",2022,0.124210358987704,13,5
"82966106",2023,0.233750553856402,NA,NA
"85990334",2023,0.701107104412081,126,8
"60155704",2022,0.124424680652191,97,8
"21338308",2022,0.232282379846214,NA,NA
"64947394",2022,0.130929260948744,NA,NA
"97492138",2023,0.278980770281498,NA,NA
"27312301",2024,0.250528828626442,NA,NA
"80430385",2022,0.0284056522720588,NA,NA
"17399521",2023,0.128797152699493,NA,NA
"02075823",2023,0.679189499802394,NA,NA
"50919837",2022,0.958936529201904,NA,NA
"82643391",2023,0.192980936695222,NA,NA
"65585096",2024,0.629644006899247,NA,NA
"84981231",2023,0.0577102035160078,9,6
"55271402",2023,0.364881521914593,NA,NA
"43715672",2022,0.579352126804508,NA,NA
"86289576",2023,0.106474373597574,NA,NA
"43245678",2024,0.178218002625802,NA,NA
"11534340",2024,0.974677184303109,NA,NA
"60572425",2024,0,NA,NA
"34428579",2023,0,NA,NA
"97572452",2022,0.734266925601491,NA,NA
"45766323",2022,0.293962028863969,NA,NA
